t,E,N,Q,C,iN,dP,P,blocked,dynamic_threshold,ethic_memory,novelty_pressure,P_ETOmega,dETOmega
141,1.5264589709699012,0.14586806399484342,0.8917830657434137,0.4466187030471453,0.16855121650295035,2.842177587252353,368.76902153796095,0,1.0,0.0,0.8592945165895745,330.41586248120365,3.5768986045417734
142,1.4868941051530982,0.12047767592342258,0.849714589392337,0.4888000718044185,0.1687788779467454,2.7771075643265304,371.54612910228747,0,1.0,0.0,0.8002493474372923,334.28140878519054,3.865546303986897
143,1.4671888979296233,0.14697631361745914,0.5238480930544996,0.5159248063482542,0.1690067350827043,2.4849313758671316,374.0310604781546,0,1.0,0.0,0.5660547880610589,337.55283200256105,3.2714232173705198
144,1.440673262714939,0.20608364662956488,0.6470298687244243,0.4577861836480713,0.1692347878559296,2.58233817386107,376.61339865201563,0,1.0,0.0,0.7237075416091043,341.3527904055076,3.7999584029465665
145,1.4360110303622413,0.047936315345467176,1.0361652105342174,0.4979026842862118,0.16946303621115677,2.8485522043169813,379.46195085633263,0,1.0,0.0,0.8768684837728411,344.8114226506271,3.4586322451194476
146,1.4162320333086134,0.1393428520268279,0.6471905470627227,0.49150808010641134,0.16969148009275437,2.524582032411821,381.9865328887445,0,1.0,0.0,0.6570952896770061,348.43670465919905,3.6252820085719475
147,1.490565921420052,0.14316143093177128,0.5074489757982286,0.479988953872223,0.16992011944472463,2.45124516257755,384.437778051322,0,1.0,0.0,0.5491206115703542,352.8454712142141,4.408766555015045
148,1.4898965987699475,0.027694022677215012,0.6481204782369265,0.4707609180818886,0.17014895421070386,2.466323063555274,386.9041011148773,0,1.0,0.0,0.5461904052667562,356.491463069195,3.6459918549809003
149,1.419931136834713,0.1611688538181602,0.9164161899207535,0.4371740270138047,0.17037798433396278,2.7643122232534685,389.66841333813073,0,1.0,0.0,0.8943018057547629,360.29187748422703,3.8004144150320203
150,1.4091346171366599,0.11390028166546348,0.27869758576798687,0.510955252746704,0.17060720975740723,2.142080527559407,391.81049386569015,0,1.0,0.0,0.336858350279853,364.47132392511463,4.179446440887619
151,1.4250461306187732,0.12024573492575914,0.6035149790900871,0.41087332108596947,0.17083663042357822,2.3888435352970108,394.19933740098713,0,1.0,0.0,0.6030577181978288,368.04011535508477,3.568791429970143
152,1.4498484761251824,0.10487560999032877,0.9686323850013019,0.4238989155476318,0.17106624627465267,2.776189140389792,396.97552654137695,0,1.0,0.0,0.8797815179913703,371.5802079580442,3.5400926029594055
153,1.4562160656514525,0.11785234670572438,0.39424078452033334,0.48255520090219706,0.1712960572524438,2.2795683405272635,399.2550948819042,0,1.0,0.0,0.43324497432199105,375.37547381034676,3.79526585230259
154,1.44788666606222,0.16850711563998735,1.3213704860186393,0.45147739762333805,0.3971295677533002,2.9921120975908844,402.2472069794951,0,1.0,0.0,1.2256035044548987,379.5537659146219,4.178292104275166
155,1.4749914575958503,0.10461256802152268,1.0166242498846942,0.5724557118544746,0.1717562643536127,2.9969277230029294,405.24413470249806,0,1.0,0.0,0.9179119679292781,383.5507709843076,3.997005069685672
156,1.4598773228456117,0.13524968541691545,0.49128538040430686,0.5260872481791552,0.17198666035880228,2.4405129764871867,407.68464767898524,0,1.0,0.0,0.5282779897403609,387.0910667125359,3.5402957282283305
157,1.4292568704986273,0.14685110068291507,0.6364246856194475,0.4733931744519768,0.17221725125433293,2.5137085799986343,410.1983562589839,0,1.0,0.0,0.6559908491784732,391.49471465381043,4.403647941274507
158,1.4050797615582251,0.06976974462247834,0.7015575284222678,0.4809091014292475,0.17244803698020594,2.4848680990520133,412.6832243580359,0,1.0,0.0,0.6310157673602926,395.62224607200795,4.127531418197505
159,1.3952394977783134,0.08321499359977039,0.9837276887530718,0.455760325224055,0.17267901747606168,2.745263487879149,415.428487845915,0,1.0,0.0,0.8701971446022279,399.6989718404214,4.076725768413455
160,1.4431509353116316,0.05794764218901386,0.36206768506994386,0.5007248618133643,0.17291019268117985,2.1909809317027737,417.6194687776178,0,1.0,0.0,0.34760179024496896,403.9593773949926,4.260405554571186
161,1.4624818893955385,0.172903650858921,0.5578984351074877,0.43690838401585325,0.17314156253448015,2.4570507968433204,420.0765195744611,0,1.0,0.0,0.6192223989449113,407.79746630769864,3.8380889127060493
162,1.488867684983144,0.07599095141652061,0.8836215570512058,0.5066013266583101,0.17337312697452267,2.781708393134658,422.8582279675957,0,1.0,0.0,0.7828881970574852,411.7645852929005,3.9671189852018807
163,1.4747705379407108,0.1301068421904483,0.6046658438476229,0.5171181498829721,0.17360488593950849,2.553056487922246,425.41128445551794,0,1.0,0.0,0.6138395172685467,415.86966811507057,4.105082822170033
164,1.4502528536604835,0.11251688762697477,1.3153372015413287,0.46924178967911306,0.3386234882273176,3.0087252442805825,428.4200096997985,0,1.0,0.0,1.1647866488600378,420.11976532406675,4.2500972089962055
165,1.4706751259253052,0.12207938333063334,1.7728154629575545,0.5412243102695693,0.7144007408919978,3.1923935415910645,431.6124032413896,0,1.0,0.0,1.540331753696677,423.81276906827975,3.6930037442130015
166,1.477411457292994,0.11558016639441637,0.5428475900608601,0.6333402570255068,0.174301329360758,2.594878141413019,434.2072813828026,0,1.0,0.0,0.5498582384431046,427.8511818303598,4.038412762080062
167,1.4672187322792443,0.19601133974205223,1.8922515653406486,0.44455218972738586,0.8843464578149318,3.115687369274399,437.322968752077,0,1.0,0.0,1.7098125920145713,432.1265650218877,4.275383191527915
168,1.5131814492300026,0.11171103595312269,1.249650506076651,0.6175289038923489,0.2861980372649845,3.205873857887141,440.5288426099641,0,1.0,0.0,1.1114314408144434,436.2580462999456,4.131481278057901
169,1.496833053339138,0.26976953139804566,0.541093542931288,0.5627108762128328,0.17499952124735563,2.6954074826339487,443.224250092598,0,1.0,0.0,0.7026443657430761,440.50399753257614,4.245951232630532
170,1.502322734914938,0.10079256765954507,0.6694435717782196,0.5250952085900303,0.17523264012650497,2.6224214428162282,445.84667153541426,0,1.0,0.0,0.6363474250821207,444.5619856008525,4.057988068276341
171,1.5794234813878685,0.07390378127443839,0.3700139923557279,0.4685784012819212,0.17546595302333423,2.316453703276622,448.1631252386909,0,1.0,0.0,0.3699149751590207,448.4751874265251,3.9132018256726395
172,1.5379446693379724,0.14164559720513378,1.2991317222428527,0.4588015862857116,0.35665043487225,3.080873140199421,451.2439983788903,0,1.0,0.0,1.180950974999416,452.81545409340583,4.340266666880728
173,1.5316872421151626,0.18978091528974966,6.635472887810725,0.56155739241874,4.67409238614797,4.244406051486408,455.4884044303767,0,1.0,0.0,5.4981592255383305,456.85921158275477,4.043757489348955
174,1.4769534037855472,0.1737912788012599,0.6709435393292952,1.255901552605173,0.17616705516803588,3.4014227193532394,458.88982714972997,0,1.0,0.0,0.710546110264696,460.99930820297703,4.140096620222279
175,1.5735541682471437,0.09910972129536012,0.6036346512260932,0.4709923458086276,0.1764011434819498,2.570889743095275,461.46071689282525,0,1.0,0.0,0.5820174422762346,465.6781298101228,4.678821607145771
176,1.501976891130587,0.19028302731530125,1.372503088448861,0.4620135174319769,0.46492092355934855,3.0618556007673776,464.52257249359263,0,1.0,0.0,1.28828549807439,469.77823272925235,4.100102919129559
177,1.6034709060346406,0.09007827495950609,1.6383478699234126,0.5393743555541048,0.5776264720085225,3.293644934463142,467.8162174280558,0,1.0,0.0,1.4007565708982364,473.8921152120422,4.1138824827898555
178,1.5580191469978728,0.26075278878767033,0.7956854414029332,0.6355074376619642,0.17710457029080506,3.072860244559635,470.88907767261543,0,1.0,0.0,0.897301141910017,478.04322736579434,4.151112153752148
179,1.644600689965659,0.09663805739711859,0.7444163771565945,0.5575431415456177,0.17733943295903667,2.8658588331059534,473.7549365057214,0,1.0,0.0,0.6921711591223942,482.7055909170075,4.6623635512131685
180,1.5350345685980977,0.12273047972114082,1.8416085666554636,0.5245603005272538,0.7735918220926632,3.2503420934092926,477.0052785991307,0,1.0,0.0,1.5960173330455119,486.6934511082271,3.9878601912196485
181,1.6094559363100827,0.07054431392664479,0.8619098696182326,0.6209386413010962,0.17780973848696946,2.9850390226690875,479.99031762179976,0,1.0,0.0,0.7600722096212309,490.607875325983,3.9144242177558937
182,1.5975182618072856,0.1880711431545741,1.5989076576898922,0.5199830371504751,0.6452424505164494,3.2592376492857777,483.2495552710855,0,1.0,0.0,1.4671972693064879,494.64711781569844,4.039242489715431
183,1.556838201335712,0.09803797450366744,0.9102146109886334,0.640786728535346,0.17828081714724892,3.02759669821611,486.2771519693016,0,1.0,0.0,0.8262096632945742,499.4699520960902,4.822834280391787
184,1.5755874871985325,0.14848267984397048,0.6866261268113234,0.5336718558703873,0.17851664622960453,2.765851503494609,489.0430034727962,0,1.0,0.0,0.6977835812930292,503.93417646479,4.464224368699804
185,1.5782488605798137,0.10050096767885007,0.6302065844669588,0.5226604711693775,0.17875266838745307,2.6528642155075466,491.69586768830374,0,1.0,0.0,0.6046662352524171,508.75478981189747,4.820613347107459
186,1.5750689168997376,0.07276142535876262,0.9008508537577017,0.4519212841841296,0.17898888355087159,2.8216135966494598,494.5174812849532,0,1.0,0.0,0.793442108364924,512.9039216288567,4.149131816959143
187,1.6366080846894424,0.08970914517938014,1.2390050957959513,0.5041976316371126,0.26013851346573136,3.2093814438361554,497.72686272878934,0,1.0,0.0,1.0809132218161412,517.4168904644152,4.512968835558623
188,1.559776357331483,0.07012331878738985,0.6360370086707625,0.6385274704167078,0.17946189261299228,2.7250022625933505,500.4518649913827,0,1.0,0.0,0.5789529257239999,521.9048080704481,4.487917606032901
189,1.6091651284113109,0.1577873329696805,0.6361894303003007,0.45013185587295,0.17969868637011552,2.6735750611841267,503.12544005256683,0,1.0,0.0,0.6667388772099211,526.293703139636,4.388895069187949
190,1.543641802152732,0.10180675068310416,0.7738946501413708,0.512597141000325,0.17993567284965195,2.7520046711278803,505.87744472369474,0,1.0,0.0,0.7209224707962009,530.7358636895569,4.442160549920894
191,1.5522024015847784,0.11094866274303307,1.0409086911829093,0.5060930161277623,0.1801728519799488,3.029979919658534,508.9074246433533,0,1.0,0.0,0.9436756156893605,535.2118646933142,4.476001003757251
192,1.6008390767199194,0.20288362987319747,1.3185892326730944,0.5020504826636684,0.43816523970068194,3.1861971822291975,512.0936218255825,0,1.0,0.0,1.257755016011673,539.4028365384722,4.190971845158071
193,1.587558328209701,0.12207826749663,0.8721430216605371,0.6037251145012359,0.1806477879044912,3.0048569439636132,515.0984787695462,0,1.0,0.0,0.8197926848250597,544.2208137784831,4.817977240010878
194,1.5902303179536632,0.11539191177068626,1.0197465857895294,0.5472970488852281,0.18088554455371147,3.091780319845396,518.1902590893916,0,1.0,0.0,0.9311891804023098,549.114426081697,4.893612303213844
195,1.6177067355656163,0.14837277928446854,0.6970708177048953,0.5503745199204949,0.18112349356364274,2.832401358911832,521.0226604483034,0,1.0,0.0,0.7060294334483849,554.0657098697551,4.951283788058035
196,1.5067648017346944,0.14390441749541327,0.5613938881764466,0.5690665249011497,0.1813616348609158,2.599767997446788,523.6224284457502,0,1.0,0.0,0.5930195280365707,558.2614565541278,4.195746684372661
197,1.499321146186373,0.10395376721012377,0.8279368317158952,0.49002066964261215,0.1815999683718199,2.7396324463831845,526.3620608921334,0,1.0,0.0,0.7663032325828399,562.6301156948925,4.368659140764721
198,1.5944059043420789,0.18177273041664027,1.368852737448482,0.5079691269161851,0.45869341439772915,3.1943070847256574,529.5563679768591,0,1.0,0.0,1.276854920375426,567.1846821185593,4.554566423666717
199,1.5138518383625459,0.07073584333061139,0.7973857468066131,0.6168056149080039,0.18207721173797328,2.8167018316698007,532.3730698085288,0,1.0,0.0,0.7086444407759018,572.0386287097616,4.853946591202364
200,1.551407228284406,0.07501462468285872,1.2780983151696743,0.5165859373537923,0.279809398262696,3.1412967072280353,535.5143665157568,0,1.0,0.0,1.097493276818598,576.3384844078028,4.299855698041167
201,1.5246738670049154,0.11967374699985306,0.7100290620329657,0.5543081863866854,0.18255522306560545,2.726129639358814,538.2404961551156,0,1.0,0.0,0.6876969966262256,581.3372458058651,4.998761398062383
202,1.5016780513276147,0.10877113250831749,0.9461099860554727,0.4967378736317009,0.18279451652708534,2.8705025269960203,541.1109986821116,0,1.0,0.0,0.8656591213526957,586.0035584858975,4.666312680032434
203,1.4926504712488802,0.10707783950103472,0.7222621571037546,0.5341618902570299,0.18303400175278886,2.673118356357911,543.7841170384695,0,1.0,0.0,0.6848875651840385,590.5144965347432,4.510938048845658
204,1.5099538662013177,0.070557070748956,1.4707668174603252,0.4522585573274525,0.4304442033838458,3.0730921083542055,546.8572091468237,0,1.0,0.0,1.2471705247172162,595.6634445794535,5.148948044710317
205,1.5079954522133727,0.08384652646142343,0.45843675828543623,0.5705223667641341,0.18351354719218405,2.4372875565321825,549.2944967033559,0,1.0,0.0,0.4505959330897724,600.5347377449538,4.871293165500208
206,1.496818838911546,0.10816907417045868,0.8284197988666144,0.46543828031474055,0.1837536072526921,2.7150923850106676,552.0095890883665,0,1.0,0.0,0.7709049132637502,604.9127240016786,4.377986256724866
207,1.5389550267960137,0.09878373641218137,0.7575113434105137,0.47920951721055005,0.18399385877105778,2.690465765058201,554.7000548534247,0,1.0,0.0,0.7047928111405924,609.5456221694917,4.632898167813107
208,1.4886228162817061,0.20484685030401395,0.6205102676807637,0.5278464587707395,0.18423430166984964,2.6575920913673734,557.3576469447921,0,1.0,0.0,0.7012550644486248,614.4428204096599,4.897198240168251
209,1.5098823596879727,0.030113331779083822,0.5347785105603459,0.5032298783381457,0.1844749358713015,2.3935291444942464,559.7511760892863,0,1.0,0.0,0.4579361402273605,619.1060920867875,4.663271677127601
210,1.4641828237330163,0.11812181963947797,0.7589159046195368,0.4265576294632631,0.18471576129731296,2.5830624161579814,562.3342385054443,0,1.0,0.0,0.7252545433351075,624.015949200374,4.909857113586512
211,1.5482562114115648,0.08864134432503351,1.5297801602100167,0.4738101934672382,0.4974222503624971,3.1430656590513557,565.4773041644956,0,1.0,0.0,1.3124654724930471,628.3703008418488,4.354351641474754
212,1.531815765428032,0.17475321339334896,0.5488320564905468,0.5764951431797185,0.18519798550894537,2.6466981929827007,568.1240023574784,0,1.0,0.0,0.6138188585857864,633.3149691915237,4.944668349674938
213,1.520677946280495,0.16158643994969488,0.5966970585576701,0.5117605245951697,0.18543938413669964,2.60528258524633,570.7292849427247,0,1.0,0.0,0.6389440867958309,638.1740053907972,4.859036199273563
214,1.5173562675465018,0.09777835872846764,1.7006700630694382,0.4819318469611134,0.6439953828572997,3.1537411534482214,573.8830260961729,0,1.0,0.0,1.4583144091840183,642.9830052427207,4.808999851923417
215,1.5143721403524522,0.11388199182409306,0.8503834612808243,0.6383748280663666,0.18592275403892783,2.931089667484808,576.8141157636577,0,1.0,0.0,0.7941887608487526,647.9425486010438,4.959543358323154
216,1.4985061278173846,0.14126878722267902,0.6262914556898489,0.4750501624148595,0.18616472515354565,2.554951807991226,579.3690675716489,0,1.0,0.0,0.6423019517745582,653.2358571964811,5.2933085954373205
217,1.4911552222571112,0.09263420596947905,0.5588353701498393,0.4574154707959654,0.18640688693671137,2.4136333822356835,581.7827009538846,0,1.0,0.0,0.5397025020893506,658.1404666927849,4.904609496303762
218,1.4837879983511288,0.10959362625029499,1.5628859481419628,0.4458879737885414,0.5465516240715375,3.0556039224603904,584.838304876345,0,1.0,0.0,1.3599023847638654,663.2547616445291,5.1142949517442515
219,1.5366747465450146,0.12108027950237293,0.7174740973341098,0.5823517068030473,0.18689178218534588,2.7706890479991984,587.6089939243442,0,1.0,0.0,0.6950595573696607,668.0077739413761,4.7530122968469115
220,1.555085141324537,0.10178295217579003,0.9006882057305471,0.4863272121526666,0.18713451548832272,2.8567489958952184,590.4657429202394,0,1.0,0.0,0.8223335167602277,672.6568451792078,4.64907123783179
